"Simulation","Time","Index"
492,3,1.1397836882038472
493,3,1.1052631725547284
494,3,1.052530234872073
495,3,1.1466929454037889
496,3,1.0598071394958768
497,3,1.1597599449497202
498,3,1.0384706316650552
499,3,1.1316525193269695
500,3,1.0746074214622727
501,3,1.0769095748359103
502,3,1.141143793284677
503,3,1.1151125714042172
504,3,1.0577471839166024
505,3,1.0365030643545854
506,3,1.093249614439737
507,3,1.1069206808920227
508,3,1.094960903620527
509,3,1.0986110325897809
510,3,1.0740291500227017
511,3,1.0845103002245282
512,3,1.1588165944008562
513,3,1.1467926821004466
514,3,1.0776684265743322
515,3,1.1223296935992053
516,3,1.0398853490131037
517,3,1.0641969965617284
518,3,1.1229296685011232
519,3,1.0890761291600464
520,3,1.1286286131418075
521,3,1.1129346689799846
522,3,1.0861382455728223
523,3,1.0642266323535394
524,3,1.100243713053311
525,3,1.0751274368427828
526,3,1.1802893212525176
527,3,1.0458434800329175
528,3,1.09954734027976
529,3,1.0735932748901633
530,3,1.1577420992457466
531,3,1.05410315366994
532,3,1.1242718101355833
533,3,1.0340559272847354
534,3,1.07705219020796
535,3,1.1087663024826635
536,3,1.0437254685256063
537,3,1.1187888636020353
538,3,1.0932336122990203
539,3,1.0572102436779436
540,3,1.1574418918518579
541,3,1.0575428188769107
542,3,1.0239456116346004
543,3,1.1068014923450031
544,3,1.106869957016759
545,3,1.1451090413067073
546,3,1.0590145433398142
547,3,1.0672318194948127
548,3,1.13215748905254
549,3,1.1533341662025116
550,3,1.0982576351763773
551,3,1.0634047192497798
552,3,1.0756808717153574
553,3,1.17822869590331
554,3,1.1034787708365623
555,3,1.081860933139279
556,3,1.1180940866137448
557,3,1.1346177209301824
558,3,1.0964253234434689
559,3,1.061361814681874
560,3,1.026774447335478
561,3,1.1596706246445807
562,3,1.0672510004192532
563,3,1.0140312057042395
564,3,1.078745742303529
565,3,1.090787697800085
566,3,1.1124200717245314
567,3,1.0849168430420593
568,3,1.140619490928305
569,3,1.034041689777358
570,3,1.1072264399060456
571,3,1.078016956379785
572,3,1.0246054935230358
573,3,1.0873443882246863
574,3,1.1483113141271826
575,3,1.1190081811014227
576,3,1.0888200441898859
577,3,1.1033895990279028
578,3,1.073059268549803
579,3,1.0860776346808414
580,3,1.0396980294185332
581,3,1.12799186961942
582,3,1.021365350370738
583,3,1.1227960566157
584,3,1.1201800093259433
585,3,1.120946602299896
586,3,1.0775961863441752
587,3,1.0326748670230856
588,3,1.1357564186022058
589,3,1.0723605218502774
590,3,1.071179143768484
591,3,1.097619266944612
592,3,1.1005996634164952
593,3,1.122749595513414
594,3,1.0583869318226609
595,3,1.0376441319571434
596,3,1.0697560979300609
597,3,1.132713293746414
598,3,1.0896518255201155
599,3,1.113522977514695
600,3,1.1318433665864598
601,3,0.9944563339028936
602,3,1.1198001081523408
603,3,0.9790774813604126
604,3,1.053448434111473
605,3,1.091712028129863
606,3,1.0853911959899378
607,3,1.191876369022865
608,3,1.1369129444827606
609,3,1.0584421911593496
610,3,1.1082590775706187
611,3,1.100084316532581
612,3,1.1334723045023054
613,3,1.0780397680503553
614,3,1.1195480789050538
615,3,1.1762493502040283
616,3,1.108957889709666
617,3,1.0801919088746845
618,3,1.062600314419686
619,3,1.0681363285942866
620,3,1.0721973111467507
621,3,1.1251084041383954
622,3,1.0695691393320592
623,3,1.0935781720337852
624,3,1.1065173068666185
625,3,1.1246517246405432
626,3,1.1057650636732763
627,3,1.0956266372097554
628,3,1.1191904445744216
629,3,1.1235768966554605
630,3,1.0639030840189068
631,3,1.1764948046742416
632,3,1.1294874190745843
633,3,1.0426773126284248
634,3,1.1499157597141871
635,3,1.0706705666529643
636,3,1.172089131150723
637,3,1.0980840968038692
638,3,1.0938732416264545
639,3,1.1126281088764123
640,3,1.1257271767690176
641,3,1.079150182766528
642,3,1.0959421181455826
643,3,1.1047364212480875
644,3,1.0983220103842706
645,3,1.0896074475355608
646,3,1.0600685914316843
647,3,1.0954987198150186
648,3,1.1124424957847503
649,3,1.1257252624882117
650,3,1.1051882739009138
651,3,1.1076917882797648
652,3,1.0431979996867378
653,3,1.0223797012698583
654,3,1.0917668418780724
655,3,1.0395482186211733
656,3,1.0644320870582575
657,3,1.024603991992052
658,3,1.0556972494484886
659,3,1.1108089373178316
660,3,1.125357485922847
661,3,1.0487544340016839
662,3,1.0184005395697704
663,3,1.1160408794497902
664,3,1.0915892903385207
665,3,1.1850527279089906
666,3,1.140546380825419
667,3,1.1275201973589943
668,3,1.2079271833283751
669,3,1.0643800627530071
670,3,1.0838134516764588
671,3,1.076582929327203
672,3,1.133297118459138
673,3,1.059197751401801
674,3,1.0767075645995925
675,3,1.1040430769180867
676,3,1.087104679707148
677,3,1.1169077104613354
678,3,1.0651899957941924
679,3,1.0716224314804446
680,3,1.1329998646821042
681,3,1.0824182416531232
682,3,1.083207688478983
683,3,1.1413784307570174
684,3,1.1150791568831095
685,3,1.1185458792859315
686,3,1.0476274102152396
687,3,1.0474595825022488
688,3,1.0756550952007513
689,3,1.129270015422497
690,3,1.0915563815816085
691,3,1.0671891566743479
692,3,1.1354908946217368
693,3,1.1323474897847812
694,3,1.0742780976894035
695,3,1.1133073434023013
696,3,1.0984627560072695
697,3,1.085400956843369
698,3,1.0838534048975792
699,3,1.127760605909497
700,3,1.085687401957956
701,3,1.167373603851599
702,3,1.0532553171630505
703,3,1.0538223041521162
704,3,1.0408815712731028
705,3,1.087099260430448
706,3,1.0688357534463098
707,3,1.1005002696723332
708,3,1.0482523354670914
709,3,1.1242536649702604
710,3,1.1423535494398944
711,3,1.1124326003737153
712,3,1.0688002427020271
713,3,1.1762689235355546
714,3,1.0798066990125117
715,3,1.0223214974820478
716,3,1.0620476253300042
717,3,1.1175405985950189
718,3,1.159059204723586
719,3,1.11738447128635
720,3,1.1215019971409839
721,3,1.0551905339503531
722,3,1.063071534915696
723,3,1.1549436906381327
724,3,1.008097480420003
725,3,1.0900086966105993
726,3,1.104080678156258
727,3,1.0069057835816375
728,3,1.138245609478996
729,3,1.0137543916783216
730,3,1.1720413221868144
731,3,1.073899440772738
732,3,1.1251484681775277
733,3,1.1652832121442251
734,3,1.0915745284919698
735,3,1.1406105876591996
736,3,1.0519530267881945
737,3,1.0913912644694153
738,3,1.1106205000824738
739,3,1.1921980671423948
740,3,1.1306854048007522
741,3,1.086320579084273
742,3,1.0697317817951353
743,3,1.1815636961620826
744,3,1.005112472577034
745,3,1.1118728704746694
746,3,1.1040377409776243
747,3,1.1201917048350765
748,3,1.1643293920480127
749,3,1.0388056312599292
750,3,1.1332161563031198
751,3,1.1563652789620922
752,3,1.0376081813418188
753,3,1.1101390186402498
754,3,1.1135768907211545
755,3,1.0698350470340439
756,3,1.1905566679695148
757,3,1.1378191761826735
758,3,1.1099421145168769
759,3,1.1297319358040134
760,3,1.2687204544530526
761,3,1.1072172309319885
762,3,1.1743636801582642
763,3,1.1667515721338364
764,3,1.0878696700599373
765,3,1.0722818778031205
766,3,1.1700666103822865
767,3,1.1489982439131423
768,3,0.9976175849518321
769,3,1.0652700205620822
770,3,1.1108011966929663
771,3,1.1112779725407733
772,3,1.0646633777311494
773,3,1.2094187451275176
774,3,1.069903886016842
775,3,0.975264480391592
776,3,1.0519193444992003
777,3,1.1614250608489454
778,3,1.124391422087018
779,3,1.1181594193799782
780,3,1.0578130235914407
781,3,1.087211357418433
782,3,1.0933576259770557
783,3,1.067063578958492
784,3,1.0408851492127469
785,3,1.1173116120330169
786,3,1.0667030553715333
787,3,1.0856890794306702
788,3,1.161452578052008
789,3,1.1077252985532942
790,3,1.1063933397482821
791,3,1.0232875846407934
792,3,1.0818769136757387
793,3,1.0957724875150476
794,3,1.0567188492171662
795,3,1.0813584332784556
796,3,1.1097328214937607
797,3,1.1176742256533865
798,3,1.2113640750895696
799,3,1.0775427858116404
800,3,1.1132990802981686
801,3,1.137723536654724
802,3,1.04618404789815
803,3,1.1257626120167172
804,3,1.1230124908025605
805,3,1.1239128947574295
806,3,1.149117261763686
807,3,1.0775389991013309
808,3,1.1157762548187173
809,3,1.132228525443526
810,3,1.0459195414673035
811,3,1.083055557123765
812,3,1.048911014384369
813,3,1.126966640269086
814,3,1.0969065369042408
815,3,1.1247932312199653
816,3,1.096430211551194
817,3,1.066450775378549
818,3,1.085904845991111
819,3,1.1199439049840119
820,3,1.1032609851369446
821,3,1.069254963706246
822,3,1.2040050329827092
823,3,1.0876309127572
824,3,1.0389433001815334
825,3,1.1449322149968366
826,3,1.046987648547076
827,3,1.048921452935122
828,3,1.1656609958782862
829,3,1.127884614718705
830,3,1.1178470902253326
831,3,1.0777610828656414
832,3,1.0981543391008022
833,3,1.1141264436558747
834,3,1.0780708587293255
835,3,1.1147037413200944
836,3,1.0523458636708936
837,3,1.1268734052268357
838,3,1.1606116826313417
839,3,1.0578999867130123
840,3,1.0858334503311293
841,3,1.1623467229018842
842,3,1.2380737795321834
843,3,1.0536022894521073
844,3,1.1008064444242915
845,3,1.1108050729872787
846,3,1.1798027972967913
847,3,1.1051835206341867
848,3,1.066185944420644
849,3,1.0968195269781194
850,3,1.1139099078604202
851,3,1.067249026800461
852,3,1.100079121500446
853,3,1.0967971721947056
854,3,1.11621285588688
855,3,1.085910170424919
856,3,1.016576354908929
857,3,1.0706288954183825
858,3,1.1227252070345228
859,3,1.0701145855872127
860,3,1.0502403658459039
861,3,1.1382513772035523
862,3,1.1125741602079535
863,3,1.063592803477762
864,3,1.0837606659463837
865,3,1.1168658272473826
866,3,1.0905490202083228
867,3,1.079111879185468
868,3,1.1169668222935378
869,3,1.204784180644679
870,3,1.0770394627307947
871,3,1.0386927199911893
872,3,1.169450628520615
873,3,1.0971522593888494
874,3,1.0894833348294224
875,3,1.0458285004606638
876,3,1.0940994232270822
877,3,1.1881806313459427
878,3,1.0710370516124714
879,3,1.1254292508087043
880,3,1.0774196453623177
881,3,1.1294363584282467
882,3,1.0909634203395737
883,3,1.1098586394033103
884,3,1.1122256887067972
885,3,1.1150176805184462
886,3,1.066040115362196
887,3,1.0703792544185275
888,3,1.0671170373619625
889,3,1.088417889735595
890,3,1.126810670422311
891,3,1.0860893356164438
892,3,1.0785673971279162
893,3,1.1070858340118372
894,3,1.128963741871612
895,3,1.0762225452915053
896,3,1.0493117843441717
897,3,1.0607708176506219
898,3,0.9736095766882721
899,3,1.1130559305438468
900,3,1.0903903478826233
901,3,1.0770288229474645
902,3,1.0695966266822907
903,3,1.1029461449239115
904,3,1.057872189532631
905,3,1.1661104579756243
906,3,1.115891698421591
907,3,1.0385688151128414
908,3,1.1868880393357948
909,3,1.1411499434168
910,3,1.0531553960748108
911,3,1.1239542468471464
912,3,1.168097985903174
913,3,1.1107021551973755
914,3,1.078197528260975
915,3,1.0270467094546116
916,3,1.200916569917746
917,3,1.0584473799942642
918,3,1.1448802477431685
919,3,1.0749208517390778
920,3,1.0829641448823377
921,3,1.0599477641624102
922,3,1.086711925325827
923,3,1.13450997474019
924,3,1.0124863369027182
925,3,1.0656327142514488
926,3,1.093656043269927
927,3,1.0165030377001434
928,3,1.097436473793315
929,3,1.0916833577124911
930,3,1.1428276195163518
931,3,1.1228658567062955
932,3,1.1163416017121883
933,3,1.0472884638696893
934,3,1.1111871974347396
935,3,1.0999513291040965
936,3,1.0802360598650707
937,3,1.132845298976571
938,3,1.0666274125262594
939,3,1.103842412715926
940,3,1.1234720345990643
941,3,1.064303069223551
942,3,1.1508927174268422
943,3,1.079969667838846
944,3,1.0424801759390412
945,3,1.0812671235972287
946,3,1.1286465324174129
947,3,1.12103870011374
948,3,1.1594698460523878
949,3,1.0681807570677742
950,3,1.0788032586437255
951,3,1.1156755654677857
952,3,1.0739424996462483
953,3,1.1524532787560475
954,3,1.113916310437739
955,3,1.0569706453996748
956,3,0.9693302254288125
957,3,1.0989225327476986
958,3,1.150358050755998
959,3,1.064822510740535
960,3,1.0846871129462727
961,3,1.0219451821858072
962,3,1.1024319517527323
963,3,1.0646122917825172
964,3,1.1275020531075928
965,3,1.1093177443692757
966,3,1.1394785978712765
967,3,1.0388365728380458
968,3,1.1149330081038056
969,3,1.0803370584568486
970,3,0.9766836361817487
971,3,1.0855417973693395
972,3,1.0726647319771776
973,3,1.049877555612404
974,3,1.0480388962960046
975,3,1.08406732894071
976,3,1.0555058513783073
977,3,1.0874476338502668
978,3,1.083164727750012
979,3,1.0880171387623958
980,3,1.0913593004634994
981,3,1.1140921586978345
982,3,1.0519662441720476
983,3,1.1128035730523438
984,3,1.0694150599421883
985,3,1.0966723970622976
986,3,1.082261539369383
987,3,1.1455552717112587
988,3,1.093748834664677
989,3,1.0946274232690343
990,3,1.1065992227403063
991,3,1.1245753213883476
992,3,1.0387435222677188
993,3,1.0650805795085505
994,3,1.1269637892972892
995,3,1.0719979881463606
996,3,1.1219103513532405
997,3,1.041734956730933
998,3,1.1376201448429204
999,3,1.0606144549916479
0,4,1.1052103736413967
1,4,1.255801070378692
2,4,1.0439590554647835
3,4,1.0872053485742459
4,4,1.2077056998926765
5,4,1.2383056952151676
6,4,1.1047710255063983
7,4,1.079747624272181
8,4,1.1782478101740703
9,4,1.0898586222969677
10,4,1.1149493815484988
11,4,1.139537998685395
12,4,1.0694486458848271
13,4,1.350339007369461
14,4,1.1257529034750733
15,4,1.1470437630809145
16,4,1.2231817924052197
17,4,1.182009574722552
18,4,1.2249681469228009
19,4,1.1330491112398384
20,4,1.0725859627203955
21,4,1.0770120185316148
22,4,1.1244002199995484
23,4,1.2186989923196627
24,4,1.1226545570839557
25,4,1.1091598780735719
26,4,1.0837179830076191
27,4,1.1516386514637122
28,4,1.1336499831422535
29,4,1.1177460372114332
30,4,1.088492520027874
31,4,1.169025662104388
32,4,1.048985058092378
33,4,1.2218270609163921
34,4,1.1300572641525268
35,4,1.130162323220558
36,4,1.267992178985717
37,4,1.0998563226513711
38,4,1.1674248936506233
39,4,1.1545995706004695
40,4,1.0689940628592443
41,4,1.224435429501621
42,4,1.1972200504754227
43,4,1.142947304086052
44,4,1.1220746885986566
45,4,1.0366898062028218
46,4,1.1784957181786961
47,4,1.153467996667467
48,4,1.0776178355451949
49,4,1.0523176409970096
50,4,1.0982637958941353
51,4,1.1808861821478305
52,4,1.1709778923306384
53,4,1.1206703107794849
54,4,1.1080188527687436
55,4,1.1826877827311801
56,4,1.081789280486992
57,4,1.0651482327627906
58,4,1.1390786347142583
59,4,1.1910560281535703
60,4,1.2679933074775895
61,4,1.0408600068611051
62,4,1.1096396432698956
63,4,1.2101704059694238
64,4,1.1216039413880892
65,4,1.1714574326739406
66,4,1.0936109437181696
67,4,1.1527809512105285
68,4,1.0996842853607347
69,4,1.2391584282462604
70,4,1.1378648142250427
71,4,1.2674802342679579
72,4,1.2380209872424173
73,4,1.0974468731123348
74,4,1.0867765517895442
75,4,1.069622938798884
76,4,1.1483875748049448
77,4,1.0781398137837257
78,4,1.1199764179075886
79,4,1.1393858334821307
80,4,1.182970791382447
81,4,1.0784495694359233
82,4,1.2206439404807499
83,4,1.0800926882305646
84,4,1.103871207544772
85,4,1.1150270830841482
86,4,1.0982744743431956
87,4,1.1645553863289464
88,4,1.115788099366712
89,4,1.1078218728276898
90,4,1.2182444489599442
91,4,1.156339891351537
92,4,1.130136331740571
93,4,1.0668422301997167
94,4,1.1394288734162596
95,4,1.176781842887301
96,4,1.1391820456894626
97,4,1.0560224317126117
98,4,1.1017703837263761
99,4,1.1503209759935675
100,4,1.0749297705027845
101,4,1.3412819870768515
102,4,1.0951091921947331
103,4,1.3080518623710273
104,4,1.145672439094295
105,4,1.1146755519662046
106,4,1.138891372036558
107,4,1.0197144301245464
108,4,1.0719830980994653
109,4,1.2019047140676546
110,4,1.0869352473431564
111,4,1.1086233898080842
112,4,1.0752843533528473
113,4,1.1350528131543498
114,4,1.1309637327997466
115,4,1.1111014138004682
116,4,1.1009499936967893
117,4,1.1326401070595795
118,4,1.165864311463977
119,4,1.119055451363329
120,4,1.169038983478244
121,4,1.0700491823704694
122,4,1.199348853489901
123,4,1.1299475658831581
124,4,1.073973866979658
125,4,1.0659499499591505
126,4,1.0750459423342726
127,4,1.1691874126905362
128,4,1.1169801042441487
129,4,1.0945274234784976
130,4,1.1842825410015523
131,4,1.061114096721112
132,4,1.0472972926150095
133,4,1.22337767150461
134,4,1.0777539246369847
135,4,1.1436698970399093
136,4,1.0271305108711557
137,4,1.1291852000246165
138,4,1.1275480402260953
139,4,1.0608892822937628
140,4,1.1312979047129608
141,4,1.1500656329452512
142,4,1.111683824875692
143,4,1.1280661515453434
144,4,1.1393492398618277
145,4,1.1326263666750853
146,4,1.137274498133249
147,4,1.1147378022421053
148,4,1.1036653292445024
149,4,1.0607066746911316
150,4,1.0912268632674578
151,4,1.1052269492195534
152,4,1.1730484909230408
153,4,1.232974518421074
154,4,1.1219140832081707
155,4,1.1709484158332233
156,4,1.1442449584016223
157,4,1.2514605080629964
158,4,1.2012778280729255
159,4,1.115323812096395
160,4,1.0921291123728407
161,4,1.1309439702478006
162,4,1.3200075484924974
163,4,1.1194794535544954
164,4,1.1152793022202925
165,4,1.0632813878923417
166,4,1.0955404251477563
167,4,1.072377788273588
168,4,1.048013331332098
169,4,1.1667745980483413
170,4,1.0984648038171378
171,4,1.1491721382732032
172,4,1.0841645606007366
173,4,1.1311203819468705
174,4,1.1231242216107264
175,4,1.092258707444448
176,4,1.124181224548696
177,4,1.1058318956675814
178,4,1.1644611454765263
179,4,1.1886708945249582
180,4,1.2358082809868736
181,4,1.2068705961227053
182,4,1.2035862688141707
183,4,1.0937992748534933
184,4,1.104023389916327
185,4,1.1104906065647058
186,4,1.2015228134040874
187,4,1.1920882254743064
188,4,1.263255319191628
189,4,1.1631342974791832
190,4,1.0868926620980717
191,4,1.1216498819175684
192,4,1.0644327984640085
193,4,1.059673744386867
194,4,1.1445357867249542
195,4,1.094779945821052
196,4,1.1172908858641306
197,4,1.1465699007861472
198,4,1.1580142371231275
199,4,1.0942905053307497
200,4,1.1305122995030021
201,4,1.0270317715697825
202,4,1.148218298990023
203,4,1.242501443852796
204,4,1.1985139756423435
205,4,1.1172741542149918
206,4,1.1646045982516753
207,4,1.1343331664478526
208,4,1.1573892667775019
209,4,1.0496431832594604
210,4,1.0489833465325553
211,4,1.097600532630691
212,4,1.2627584452183802
213,4,1.2698589663963413
214,4,1.2231934016611712
215,4,1.1958404553019506
216,4,1.136680094313882
217,4,1.0997453229342282
218,4,1.060230014179383
219,4,1.082915616576665
220,4,1.1146387362958694
221,4,1.1594722547494258
222,4,1.2430247981010718
223,4,1.0569360953403009
224,4,1.2863867024788405
225,4,1.1305480751380481
226,4,1.1146283625494002
227,4,1.303591620041658
228,4,1.2028872543982438
229,4,1.2091334041777708
230,4,1.1043377162872372
231,4,1.158928279987293
232,4,1.098013859971928
233,4,1.0968772341415467
234,4,1.1207908409063245
235,4,1.1713990358436372
236,4,1.1311271089096262
237,4,1.210902778974067
238,4,1.1027141408890664
239,4,1.050615986670837
240,4,1.1184215637695536
241,4,1.12550116767396
242,4,1.151639660514515
243,4,1.047671950696314
244,4,1.3603403010640724
245,4,1.1588122905439509
246,4,1.1234420784598311
247,4,1.100857264907832
248,4,1.0684615212840822
249,4,1.2706194497640724
250,4,1.0992594770711404
251,4,1.0604645638232029
252,4,1.1782564702655436
253,4,1.1284693082088166
254,4,1.0913739664096938
255,4,1.109265398674136
256,4,0.9926721340356933
257,4,1.1026121360457648
258,4,1.0804107470139064
259,4,1.0853143249330537
260,4,1.137085983070645
261,4,1.0888417387021014
262,4,1.0315375072693305
263,4,1.289515468515375
264,4,1.1146185153386303
265,4,1.1406289049963547
266,4,1.0331703220156507
267,4,1.0489143354864503
268,4,1.2685206656864647
269,4,1.1255587020667233
270,4,1.1683171885309074
271,4,1.0745326244650057
272,4,1.1306904409298408
273,4,1.0933263785894172
274,4,1.1284984777282925
275,4,1.3755786931824143
276,4,1.1724364031921872
277,4,1.01075261042707
278,4,1.1250273002855666
279,4,1.1184332717689682
280,4,1.1848137061822013
281,4,1.1324874792008124
282,4,1.242267459990321
283,4,1.1206445994988719
284,4,1.170025778737766
285,4,1.106852450484012
286,4,1.1566581933129128
287,4,1.1124734025621101
288,4,1.2048323882707026
289,4,1.0881635605807685
290,4,1.124385117589013
291,4,1.2349430946682773
292,4,1.0867772425414326
293,4,1.1401414560023897
294,4,1.3444906530470309
295,4,1.2060459211105596
296,4,1.0975725014485394
297,4,1.2153314741939905
298,4,1.0565223326628748
299,4,1.151300730686877
300,4,1.1370752280250376
301,4,1.0702577862145435
302,4,1.2149904227873611
303,4,1.1136880738150972
304,4,1.0582583557681886
305,4,1.0745367226399314
306,4,1.0568124287911869
307,4,1.1828590675903394
308,4,1.1463618722556679
309,4,1.0760441588531637
310,4,1.2278141428387994
311,4,1.076250793112081
312,4,1.1673775824781352
313,4,1.0607037809016626
314,4,1.2318402542572577
315,4,1.0792247503461072
316,4,1.115717816266813
317,4,1.1167743504196892
318,4,1.077904374772442
319,4,1.0971282614233508
320,4,1.0808244773061773
321,4,1.1541989107810675
322,4,1.0456287943591585
323,4,1.1211040330230406
324,4,1.19275074736745
325,4,1.0500588739479453
326,4,1.160461254737293
327,4,1.1802042453786634
328,4,1.16636553980489
329,4,1.1034175444324055
330,4,1.0928705448499505
331,4,1.1175372884252743
332,4,1.0926376706567773
333,4,1.059394382078994
334,4,1.2714684965674647
335,4,1.118927132315373
336,4,1.1843369799216301
337,4,1.0555190302361235
338,4,1.0480849313580602
339,4,1.1934637191984452
340,4,1.0884798273629657
341,4,1.108804418681159
342,4,0.9687401635256429
343,4,1.1529438917926254
344,4,1.125588608769474
345,4,1.1709886936167089
346,4,1.0897898230888348
347,4,1.1148449680803145
348,4,1.1501677351989914
349,4,1.1166271323921222
350,4,1.0981051137174986
351,4,1.132821359515467
352,4,1.1234103021832973
353,4,1.1300190774995635
354,4,1.1209993156379103
355,4,1.1238703020668253
356,4,1.2707109384150133
357,4,1.116536084599738
358,4,1.090111514224798
359,4,1.1635017000659633
360,4,1.1981770571128454
361,4,1.0794698766311417
362,4,1.1489037429556626
363,4,1.2213859061486894
364,4,1.116554869688545
365,4,1.1365880835843523
366,4,1.1510995117887703
367,4,1.105470621093739
368,4,1.0816604232112137
369,4,0.9976111500737304
370,4,1.17060866426764
371,4,1.2097137895553627
372,4,1.0503415215789227
373,4,1.0895605180386652
374,4,1.164011756869216
375,4,1.1756178503227972
376,4,1.1112062753529406
377,4,1.0431715843793046
378,4,1.143739715817682
379,4,1.0909319335427028
380,4,1.119073726719308
381,4,1.0551048545233832
382,4,1.1157976215779417
383,4,1.0732813304286735
384,4,1.1448026640247664
385,4,1.1177359474715591
386,4,1.1455366387392298
387,4,1.132899153470687
388,4,1.1975359532617018
389,4,1.1183443394244337
390,4,1.1095800556833804
391,4,1.1206486314782216
392,4,1.1670278274447645
393,4,1.1097139235140594
394,4,1.0863920763544956
395,4,1.16572279946057
396,4,1.2089719890449075
397,4,1.1464198295167474
398,4,1.4424556588174302
399,4,1.0959066553907078
400,4,1.165601740487696
401,4,1.1368905238796718
402,4,1.1600866514308772
403,4,1.0901927463165975
404,4,1.163644456151087
405,4,1.0773760281642686
406,4,1.1053748984452785
407,4,1.2670920052047214
408,4,1.0718773018358931
409,4,1.0545153620628849
410,4,1.162860825394937
411,4,1.0695111445726864
412,4,1.0430082253817285
413,4,1.0874593471805194
414,4,1.1697493949102615
415,4,1.2367768971242312
416,4,0.9731298812023141
417,4,1.1464291093028114
418,4,1.0716821981818774
419,4,1.12333010021294
420,4,1.1130483535543891
421,4,1.1896792418601707
422,4,1.1208743905279468
423,4,1.050500029658695
424,4,1.295445337805886
425,4,1.1456551680472926
426,4,1.0837586886845354
427,4,1.2590634385713266
428,4,1.1459375941161583
429,4,1.156247794913897
430,4,1.0600137831379015
431,4,1.0977269047320153
432,4,1.1051384993423194
433,4,1.241340235891087
434,4,1.1991758281940774
435,4,1.124878950716146
436,4,1.1626681920488051
437,4,1.0410885320702175
438,4,1.205623583093135
439,4,1.124113944451086
440,4,1.1027291751867183
441,4,1.1278288438729422
442,4,1.1222184309626297
443,4,1.1542305553422354
444,4,1.1648841822875238
445,4,1.1398246871560498
446,4,1.119470634045724
447,4,1.053914107704342
448,4,1.1592413061451723
449,4,1.083465789030111
450,4,1.1802870342137166
451,4,1.0980980675455336
452,4,1.1839375348560117
453,4,1.0978086386574668
454,4,1.1225778344843886
455,4,1.1457327172222116
456,4,1.2836169952805114
457,4,1.1200706876744462
458,4,1.0835087786554767
459,4,1.186229886985813
460,4,1.1469492697159493
461,4,1.3924604163507617
462,4,1.1488105851120358
463,4,1.14162791172466
464,4,1.0829742099384745
465,4,1.2570634054910326
466,4,1.0494663418077488
467,4,1.171259445908714
468,4,1.089891127063531
469,4,1.1440515719421016
470,4,1.4535129535315734
471,4,1.1837247975009035
472,4,1.1847878572236514
473,4,1.1768848139557637
474,4,1.1904645911393203
475,4,1.1016872684858992
476,4,1.1710234925102236
477,4,1.1176549285417978
478,4,1.1442285301968287
479,4,1.1608742676703943
480,4,1.12273797699867
481,4,1.1059290604702494
482,4,1.1701779582530507
483,4,1.1170606724336598
484,4,1.138705446531138
485,4,1.1223963757777187
486,4,1.1169847491020441
487,4,1.065845616858946
488,4,1.112758240996917
489,4,1.1996147318976307
490,4,1.113534596525108
491,4,1.0873702334345008
492,4,1.14300266577372
493,4,1.1157614160614266
494,4,1.0465152082826712
495,4,1.1830086973015037
496,4,1.0508533249423846
497,4,1.1938234298086703
498,4,1.0864279324111514
499,4,1.1486362979141627
500,4,1.1213230944701664
501,4,1.0821599828891484
502,4,1.1951314905455706
503,4,1.1417818703046347
504,4,1.0491991493029125
505,4,1.0273866862143426
506,4,1.1365011263085631
507,4,1.1654118394074306
508,4,1.0801993492171498
509,4,1.147325099260298
510,4,1.113116584008415
511,4,1.0896187915181066
512,4,1.1565069698899981
513,4,1.2170266304171136
514,4,1.1037601466755793
515,4,1.1264295751298758
516,4,1.0532350863788857
517,4,1.0595752059419419
518,4,1.121010203571033
519,4,1.118480645284642
520,4,1.160475544790813
521,4,1.1722773344625825
522,4,1.099512573337158
523,4,1.0543610243050838
524,4,1.115343125114426
525,4,1.1150181953604084
526,4,1.2517543611197213
527,4,1.0865867430406901
528,4,1.113707737019681
529,4,1.1168233706163806
530,4,1.220034169808867
531,4,1.0593262387700708
532,4,1.1863829924598561
533,4,1.0308627503104826
534,4,1.1178915014300355
535,4,1.130514120171141
536,4,1.046303149224967
537,4,1.1371364534512183
538,4,1.1658635228209322
539,4,1.0804772623165158
540,4,1.1884844740301734
541,4,1.0632090093521955
542,4,1.0410720370700737
543,4,1.1449982182350242
544,4,1.1557523917906118
545,4,1.2334523223981926
546,4,1.1079536327563706
547,4,1.0815104424808026
548,4,1.1717629047135842
549,4,1.1816726644189306
550,4,1.1413591371944016
551,4,1.1131833779268014
552,4,1.0750179508950501
553,4,1.1843880393274537
554,4,1.138246991154053
555,4,1.0832920324875066
556,4,1.165760630351682
557,4,1.168847371577781
558,4,1.1264298536794577
559,4,1.089625272677426
560,4,1.0050576649800749
561,4,1.2035587063967912
562,4,1.1231848261356392
563,4,1.0275993049724466
564,4,1.1225420875982934
565,4,1.0914192236139906
566,4,1.1527144114861483
567,4,1.108906289724173
568,4,1.182560513575806
569,4,1.0422165558533425
570,4,1.139147792329928
571,4,1.065563390190202
572,4,1.0161324747084057
573,4,1.150797950975531
574,4,1.2278715293023283
575,4,1.163323149441519
576,4,1.0935093489703271
577,4,1.1541009551636803
578,4,1.1049902304078807
579,4,1.0933726265666925
580,4,1.0561740215006559
581,4,1.1888959093037326
582,4,1.0249160856890582
583,4,1.1620422805690174
584,4,1.1872630369286366
585,4,1.1263413505453956
586,4,1.140536207305823
